gyhkin1	Halcyon leucocephala	Gray-headed Kingfisher
gyhlap1	Vanellus cinereus	Gray-headed Lapwing
gyhlov1	Agapornis canus	Gray-headed Lovebird
gyhneg1	Nigrita canicapillus	Gray-headed Nigrita
gyhpar3	Paradoxornis gularis	Gray-headed Parrotbill
gyhsif1	Phrygilus gayi	Gray-hooded Sierra Finch
gyhsil1	Spermestes griseicapilla	Gray-headed Silverbill
gyhsow1	Pseudonigrita arnaudi	Gray-capped Social-Weaver
gyhspa1	Passer griseus	Northern Gray-headed Sparrow
gyhtof1	Todirostrum poliocephalum	Gray-headed Tody-Flycatcher
gyhwar2	Phylloscopus xanthoschistos	Gray-hooded Warbler
gyhwoo1	Dendropicos spodocephalus	Mountain Gray Woodpecker
gyrfal	Falco rusticolus	Gyrfalcon
gyrswa1	Pseudhirundo griseopyga	Gray-rumped Swallow
gyrtre1	Hemiprocne longipennis	Gray-rumped Treeswift
gysbuw1	Cettia brunnifrons	Gray-sided Bush Warbler
gysflo1	Dicaeum celebicum	Gray-sided Flowerpecker
gysfly1	Muscicapa griseisticta	Gray-streaked Flycatcher
gysscb1	Erythrogenys swinhoei	Gray-sided Scimitar-Babbler
gytbab1	Stachyris nigriceps	Gray-throated Babbler
gytbar1	Gymnobucco bonapartei	Gray-throated Barbet
gytmar1	Riparia chinensis	Gray-throated Martin
gyttat1	Tringa brevipes	Gray-tailed Tattler
gyttif1	Fraseria griseigularis	Gray-throated Tit-Flycatcher
gytwaf1	Microspingus cabanisi	Gray-throated Warbling Finch
gywbla1	Turdus boulboul	Gray-winged Blackbird
gywfra1	Scleroptila afra	Gray-winged Francolin
gywtru1	Psophia crepitans	Gray-winged Trumpeter
habbar1	Tricholaema hirsuta	Hairy-breasted Barbet
habbul1	Tricholestes criniger	Hairy-backed Bulbul
habfly1	Cyornis hainanus	Hainan Blue Flycatcher
hacdro1	Dicrurus hottentottus	Hair-crested Drongo
hackin1	Alcedo semitorquata	Half-collared Kingfisher
hadibi1	Bostrychia hagedash	Hadada Ibis
halbab1	Pomatostomus halli	Hall's Babbler
hamerk1	Scopus umbretta	Hamerkop
hamfly	Empidonax hammondii	Hammond's Flycatcher
hapwre1	Pheugopedius felix	Happy Wren
harbab1	Turdoides hartlaubii	Hartlaub's Babbler
harduc	Histrionicus histrionicus	Harlequin Duck
hareag1	Harpia harpyja	Harpy Eagle
hargul1	Chroicocephalus hartlaubii	Hartlaub's Gull
harlew1	Phylloscopus goodsoni	Hartert's Leaf Warbler
harqua1	Coturnix delegorguei	Harlequin Quail
harspa	Zonotrichia querula	Harris's Sparrow
hauthr1	Turdus hauxwelli	Hauxwell's Thrush
hawfin	Coccothraustes coccothraustes	Hawfinch
hawgoo	Branta sandvicensis	Hawaiian Goose
hawpet1	Pterodroma sandwichensis	Hawaiian Petrel
hazgro1	Tetrastes bonasia	Hazel Grouse
heegul	Larus heermanni	Heermann's Gull
helfri1	Philemon buceroides	Helmeted Friarbird
helgui	Numida meleagris	Helmeted Guineafowl
helman1	Chiroxiphia galeata	Helmeted Manakin
helpip1	Anthus hellmayri	Hellmayr's Pipit
hemhor1	Lophoceros hemprichii	Hemprich's Hornbill
henspa	Centronyx henslowii	Henslow's Sparrow
heptan	Piranga flava	Hepatic Tanager
heptyr1	Lophotriccus galeatus	Helmeted Pygmy-Tyrant
herthr	Catharus guttatus	Hermit Thrush
herwar	Setophaga occidentalis	Hermit Warbler
hibfly1	Cyornis whitei	Hill Blue Flycatcher
hilfra2	Pternistis hildebrandti	Hildebrandt's Spurfowl
hilmyn	Gracula religiosa	Common Hill Myna
hilpar1	Arborophila torqueola	Hill Partridge
hilpig1	Columba rupestris	Hill Pigeon
hilpri1	Prinia atrogularis	Black-throated Prinia
hilpri2	Prinia superciliaris	Hill Prinia
hilsta1	Lamprotornis hildebrandti	Hildebrandt's Starling
himacc1	Prunella himalayana	Altai Accentor
himblu1	Tarsiger rufilatus	Himalayan Bluetail
himcuc1	Cuculus saturatus	Himalayan Cuckoo
himgri1	Gyps himalayensis	Himalayan Griffon
himmon1	Lophophorus impejanus	Himalayan Monal
himowl1	Strix nivicolum	Himalayan Owl
himrub1	Calliope pectoralis	Himalayan Rubythroat
himsno	Tetraogallus himalayensis	Himalayan Snowcock
himswi2	Aerodramus brevirostris	Himalayan Swiftlet
himwoo1	Dendrocopos himalayensis	Himalayan Woodpecker
hirwar2	Bradypterus centralis	Highland Rush Warbler
hoatzi1	Opisthocomus hoazin	Hoatzin
hobcuc1	Chalcites basalis	Horsfield's Bronze-Cuckoo
hobkit	Chondrohierax uncinatus	Hook-billed Kite
hodred1	Phoenicurus hodgsoni	Hodgson's Redstart
hogwea1	Ploceus xanthops	Holub's Golden-Weaver
hohgre1	Poliocephalus poliocephalus	Hoary-headed Grebe
hongre1	Baeopogon indicator	Honeyguide Greenbul
hoocra1	Grus monacha	Hooded Crane
hoocro1	Corvus cornix	Hooded Crow
hoomer	Lophodytes cucullatus	Hooded Merganser
hooori	Icterus cucullatus	Hooded Oriole
hoopoe	Upupa epops	Common Hoopoe
hoorob1	Melanodryas cucullata	Hooded Robin
hoosis1	Spinus magellanicus	Hooded Siskin
hootan1	Nemosia pileata	Hooded Tanager
hoowar	Setophaga citrina	Hooded Warbler
hoowhe1	Oenanthe monacha	Hooded Wheatear
horgre	Podiceps auritus	Horned Grebe
horlar	Eremophila alpestris	Horned Lark
horscr1	Anhima cornuta	Horned Screamer
horswi1	Apus horus	Horus Swift
hotbar1	Actinodura nipalensis	Hoary-throated Barwing
houbun2	Emberiza striolata	Striolated Bunting
houbun3	Emberiza sahari	House Bunting
houcro1	Corvus splendens	House Crow
houfin	Haemorhous mexicanus	House Finch
houspa	Passer domesticus	House Sparrow
houswi1	Apus nipalensis	House Swift
houwre	Troglodytes aedon	Northern House Wren
houwre4	Troglodytes musculus	Southern House Wren
hrshaw	Parabuteo unicinctus	Harris's Hawk
hudgod	Limosa haemastica	Hudsonian Godwit
humlar1	Calandrella acutirostris	Hume's Lark
humowl1	Strix hadorami	Desert Owl
humwar1	Phylloscopus humei	Hume's Warbler
humwhe2	Oenanthe albonigra	Hume's Wheatear
hunsun2	Chalcomitra hunteri	Hunter's Sunbird
hutvir	Vireo huttoni	Hutton's Vireo
hyamac1	Anodorhynchus hyacinthinus	Hyacinth Macaw
hypoco1	Hypocolius ampelinus	Hypocolius
ibechi2	Phylloscopus ibericus	Iberian Chiffchaff
ibesee1	Sporophila iberaensis	Ibera Seedeater
ibgshr1	Lanius meridionalis	Iberian Gray Shrike
ibisbi1	Ibidorhyncha struthersii	Ibisbill
ictgre1	Phyllastrephus icterinus	Icterine Greenbul
ictwar1	Hippolais icterina	Icterine Warbler
immwrb1	Pnoepyga immaculata	Immaculate Cupwing
impeag1	Aquila heliaca	Imperial Eagle
inbrob1	Larvivora brunnea	Indian Blue Robin
incdov	Columbina inca	Inca Dove
indbun	Passerina cyanea	Indigo Bunting
indbus2	Plocealauda erythroptera	Indian Bushlark
indbus3	Plocealauda erythrocephala	Indochinese Bushlark
indcha1	Oenanthe fusca	Brown Rock Chat
indcor1	Phalacrocorax fuscicollis	Indian Cormorant
indcou1	Cursorius coromandelicus	Indian Courser
indcuc1	Cuculus micropterus	Indian Cuckoo
indnig1	Caprimulgus asiaticus	Indian Nightjar
indpit1	Pitta brachyura	Indian Pitta
indrob1	Copsychus fulicatus	Indian Robin
indrol2	Coracias benghalensis	Indian Roller
indrol3	Coracias affinis	Indochinese Roller
indsil	Euodice malabarica	Indian Silverbill
indthk1	Burhinus indicus	Indian Thick-knee
indtit1	Machlolophus aplonotus	Indian Yellow Tit
indwhe1	Zosterops palpebrosus	Indian White-eye
indyuh1	Staphida torqueola	Indochinese Yuhina
inghor2	Ocyceros birostris	Indian Gray Hornbill
ingori1	Oriolus kundoo	Indian Golden Oriole
inltho1	Acanthiza apicalis	Inland Thornbill
inpher1	Ardeola grayii	Indian Pond-Heron
inseag1	Clanga hastata	Indian Spotted Eagle
insowl1	Otus bakkamoena	Indian Scops-Owl
integr1	Ardea intermedia	Medium Egret
irabab1	Argya altirostris	Iraq Babbler
irgjay1	Podoces pleskei	Iranian Ground-Jay
isashr1	Lanius isabellinus	Isabelline Shrike
isawhe1	Oenanthe isabellina	Isabelline Wheatear
isbduc1	Anas poecilorhyncha	Indian Spot-billed Duck
itaspa1	Passer italiae	Italian Sparrow
ivbara1	Pteroglossus azara	Ivory-billed Aracari
ivbwoo1	Xiphorhynchus flavigaster	Ivory-billed Woodcreeper
ivogul	Pagophila eburnea	Ivory Gull
jabiru	Jabiru mycteria	Jabiru
jabwar	Horornis diphone	Japanese Bush Warbler
jacbuz1	Buteo rufofuscus	Jackal Buzzard
jacpen1	Spheniscus demersus	African Penguin
jacsni	Lymnocryptes minimus	Jack Snipe
jacwin1	Microeca fascinans	Jacky-winter
jamfir1	Lagonosticta rhodopareia	Jameson's Firefinch
japacc1	Prunella rubida	Japanese Accentor
japfly1	Terpsiphone atrocaudata	Black Paradise-Flycatcher
japgro1	Eophona personata	Japanese Grosbeak
japher1	Ardeola speciosa	Javan Pond-Heron
japqua	Coturnix japonica	Japanese Quail
japrob2	Larvivora akahige	Japanese Robin
japspa1	Tachyspiza gularis	Japanese Sparrowhawk
japthr1	Turdus cardis	Japanese Thrush
japwag1	Motacilla grandis	Japanese Wagtail
japwax1	Bombycilla japonica	Japanese Waxwing
japwoo1	Picus awokera	Japanese Woodpecker
jasowl1	Otus semitorques	Japanese Scops-Owl
javcus1	Coracina javensis	Oriental Cuckooshrike
javmun1	Lonchura leucogastroides	Javan Munia
javspa	Padda oryzivora	Java Sparrow
jerbus2	Plocealauda affinis	Jerdon's Bushlark
jerlea1	Chloropsis jerdoni	Jerdon's Leafbird
johsun2	Cinnyris johannae	Johanna's Sunbird
jubqua1	Perdicula asiatica	Jungle Bush-Quail
junbab2	Argya striata	Jungle Babbler
junmyn1	Acridotheres fuscus	Jungle Myna
junowl1	Glaucidium radiatum	Jungle Owlet
junpri1	Prinia sylvatica	Jungle Prinia
juntit1	Baeolophus ridgwayi	Juniper Titmouse
kalphe	Lophura leucomelanos	Kalij Pheasant
karbus1	Heterotetrax vigorsii	Karoo Bustard
karcha1	Emarginata schlegelii	Karoo Chat
karpri1	Prinia maculosa	Karoo Prinia
karthr1	Turdus smithi	Karoo Thrush
kasfly1	Ficedula subrubra	Kashmir Flycatcher
kasnut1	Sitta cashmirensis	Kashmir Nuthatch
kasrob1	Cercotrichas paena	Kalahari Scrub-Robin
kasrob2	Tychaedon coryphoeus	Karoo Scrub-Robin
kebtou1	Ramphastos sulfuratus	Keel-billed Toucan
kelgoo1	Chloephaga hybrida	Kelp Goose
kelgul	Larus dominicanus	Kelp Gull
kenplo1	Anarhynchus alexandrinus	Kentish Plover
kenwar	Geothlypis formosa	Kentucky Warbler
kerspa2	Passer rufocinctus	Kenya Rufous Sparrow
killde	Charadrius vociferus	Killdeer
kineid	Somateria spectabilis	King Eider
kinpen1	Aptenodytes patagonicus	King Penguin
kinrai4	Rallus elegans	King Rail
kirwar	Setophaga kirtlandii	Kirtland's Warbler
kitmur	Brachyramphus brevirostris	Kittlitz's Murrelet
kitplo1	Anarhynchus pecuarius	Kittlitz's Plover
klacuc1	Chrysococcyx klaas	Klaas's Cuckoo
knywoo1	Campethera notata	Knysna Woodpecker
kokako3	Callaeas wilsoni	North Island Kokako
kokphe1	Pucrasia macrolopha	Koklass Pheasant
korbus1	Ardeotis kori	Kori Bustard
korfly1	Ficedula zanthopygia	Yellow-rumped Flycatcher
krunut1	Sitta krueperi	Krüper's Nuthatch
kurthr1	Turdus libonyana	Kurrichane Thrush
kvbsun1	Anthreptes orientalis	Eastern Violet-backed Sunbird
kwqdov	Geotrygon chrysia	Key West Quail-Dove
laaphe1	Chrysolophus amherstiae	Lady Amherst's Pheasant
labant1	Herpsilochmus longirostris	Large-billed Antwren
labcro1	Corvus macrorhynchos	Large-billed Crow
labcro15	Corvus philippinus	Philippine Jungle Crow
lablar1	Galerida magnirostris	Large-billed Lark
labpuf1	Dryoscopus sabini	Sabine's Puffback
labrew1	Acrocephalus orinus	Large-billed Reed Warbler
labter1	Phaetusa simplex	Large-billed Tern
labwoo	Dryobates scalaris	Ladder-backed Woodpecker
lagbab2	Argya malcolmi	Large Gray Babbler
lagfal1	Falco jugger	Laggar Falcon
lakduc1	Oxyura vittata	Lake Duck
lalbru1	Coryphistera alaudina	Lark-like Brushrunner
lalbun1	Emberiza impetuani	Lark-like Bunting
lammer1	Gypaetus barbatus	Bearded Vulture
lanfal1	Falco biarmicus	Lanner Falcon
lanwar	Locustella lanceolata	Lanceolated Warbler
laplon	Calcarius lapponicus	Lapland Longspur
larbun	Calamospiza melanocorys	Lark Bunting
larcuc1	Coracina macei	Indian Cuckooshrike
larela1	Elaenia spectabilis	Large Elaenia
larhac2	Hierococcyx sparverioides	Large Hawk-Cuckoo
larnil1	Niltava grandis	Large Niltava
larspa	Chondestes grammacus	Lark Sparrow
larwoo1	Tephrodornis virgatus	Large Woodshrike
lasfly	Myiarchus sagrae	La Sagra's Flycatcher
latnig1	Hydropsalis climacocerca	Ladder-tailed Nightjar
latnig2	Caprimulgus macrurus	Large-tailed Nightjar
latsni1	Gallinago hardwickii	Latham's Snipe
laudov1	Spilopelia senegalensis	Laughing Dove
laufal1	Herpetotheres cachinnans	Laughing Falcon
laugul	Leucophaeus atricilla	Laughing Gull
laukoo1	Dacelo novaeguineae	Laughing Kookaburra
laupig1	Columba junoniae	Laurel Pigeon
lavwax	Glaucestrilda caerulescens	Lavender Waxbill
lawgol	Spinus lawrencei	Lawrence's Goldfinch
layalb	Phoebastria immutabilis	Laysan Albatross
layduc	Anas laysanensis	Laysan Duck
lazbun	Passerina amoena	Lazuli Bunting
lbbgul	Larus fuscus	Lesser Black-backed Gull
lbesta1	Lamprotornis chloropterus	Lesser Blue-eared Starling
lblwar1	Phylloscopus magnirostris	Large-billed Leaf Warbler
lbopar1	Paradisaea minor	Lesser Bird-of-Paradise
lcspet	Hydrobates leucorhous	Leach's Storm-Petrel
leaauk	Aethia pusilla	Least Auklet
leabit	Botaurus exilis	Least Bittern
leaflo1	Phyllastrephus scandens	Leaf-love
leafly	Empidonax minimus	Least Flycatcher
leafly2	Myiagra rubecula	Leaden Flycatcher
leagre	Tachybaptus dominicus	Least Grebe
leanig1	Chordeiles pusillus	Least Nighthawk
leasan	Calidris minutilla	Least Sandpiper
leasee1	Thinocorus rumicivorus	Least Seedsnipe
leater1	Sternula antillarum	Least Tern
lebcro1	Sylvietta denti	Lemon-bellied Crombec
lecgre2	Hylophilus thoracicus	Lemon-chested Greenlet
lecspa	Ammospiza leconteii	LeConte's Sparrow
lecter2	Thalasseus bengalensis	Lesser Crested Tern
lecthr	Toxostoma lecontei	LeConte's Thrasher
legcuc1	Morococcyx erythropygus	Lesser Ground-Cuckoo
legshr2	Lanius minor	Lesser Gray Shrike
lemdov2	Aplopelia larvata	Lemon Dove
lenlau1	Garrulax monileger	Lesser Necklaced Laughingthrush
lesbri1	Bleda notatus	Yellow-lored Bristlebill
lesbri3	Bleda ugandae	Yellow-eyed Bristlebill
lescou1	Centropus bengalensis	Lesser Coucal
lescuc1	Cuculus poliocephalus	Lesser Cuckoo
leseag1	Clanga pomarina	Lesser Spotted Eagle
lesela1	Elaenia chiriquensis	Lesser Elaenia
lesfla1	Phoeniconaias minor	Lesser Flamingo
lesgol	Spinus psaltria	Lesser Goldfinch
lesgre1	Pachysylvia decurtata	Lesser Greenlet
lesgrf1	Emberizoides ypiranganus	Lesser Grass-Finch
leskes1	Falco naumanni	Lesser Kestrel
leskis1	Philohydor lictor	Lesser Kiskadee
lesmaw1	Ploceus intermedius	Lesser Masked-Weaver
lesmoo1	Paragallinula angulata	Lesser Moorhen
lesnig	Chordeiles acutipennis	Lesser Nighthawk
lesnod1	Anous tenuirostris	Lesser Noddy
lesrhe2	Rhea pennata	Lesser Rhea
lesroa1	Geococcyx velox	Lesser Roadrunner
lessap1	Anarhynchus atrifrons	Tibetan Sand-Plover
lessap2	Anarhynchus mongolus	Siberian Sand-Plover
lessca	Aythya affinis	Lesser Scaup
lessho1	Brachypteryx leucophris	Lesser Shortwing
lessts1	Cecropis abyssinica	Lesser Striped Swallow
leswar1	Acrocephalus gracilirostris	Lesser Swamp Warbler
leswhi4	Curruca curruca	Lesser Whitethroat
leswoo1	Dryobates minor	Lesser Spotted Woodpecker
lesyel	Tringa flavipes	Lesser Yellowlegs
lesyel1	Picus chlorolophus	Lesser Yellownape
letara1	Pteroglossus inscriptus	Lettered Aracari
levcuc1	Clamator levaillantii	Levaillant's Cuckoo
levspa1	Tachyspiza brevipes	Levant Sparrowhawk
levwoo1	Picus vaillantii	Levaillant's Woodpecker
lewduc1	Dendrocygna javanica	Lesser Whistling-Duck
lewwoo	Melanerpes lewis	Lewis's Woodpecker
libcor1	Phalacrocorax sulcirostris	Little Black Cormorant
libeat1	Merops pusillus	Little Bee-eater
libher	Egretta caerulea	Little Blue Heron
librol2	Coracias caudatus	Lilac-breasted Roller
licpar	Amazona finschi	Lilac-crowned Amazon
licsan1	Pterocles lichtensteinii	Lichtenstein's Sandgrouse
liffal1	Micrastur gilvicollis	Lined Forest-Falcon
ligsun2	Anthreptes seimundi	Little Green Sunbird
lilmea2	Sturnella lilianae	Chihuahuan Meadowlark
limalb1	Phoebetria palpebrata	Light-mantled Albatross
limpki	Aramus guarauna	Limpkin
linbar1	Psilopogon lineatus	Lineated Barbet
linsee1	Sporophila lineola	Lined Seedeater
linspa	Melospiza lincolnii	Lincoln's Sparrow
linwoo1	Dryocopus lineatus	Lineated Woodpecker
lipcor1	Microcarbo melanoleucos	Little Pied Cormorant
lipfly1	Ficedula westermanni	Little Pied Flycatcher
lirplo	Thinornis dubius	Little Ringed Plover
lirthr1	Monticola rufocinereus	Little Rock-Thrush
litbit1	Botaurus minutus	Little Bittern
litbun	Emberiza pusilla	Little Bunting
litbus1	Tetrax tetrax	Little Bustard
litbut1	Turnix velox	Little Buttonquail
litcor1	Microcarbo niger	Little Cormorant
litcor2	Cacatua sanguinea	Little Corella
litcra1	Zapornia parva	Little Crake
litcro1	Corvus bennetti	Little Crow
litcuc2	Coccycua minuta	Little Cuckoo
litcur	Numenius minutus	Little Curlew
liteag1	Hieraaetus morphnoides	Little Eagle
litegr	Egretta garzetta	Little Egret
litfor1	Enicurus scouleri	Little Forktail
litfri1	Philemon citreogularis	Little Friarbird
litgra1	Poodytes gramineus	Little Grassbird
litgre1	Tachybaptus ruficollis	Little Grebe
litgre2	Eurillas virens	Little Greenbul
litgul	Hydrocoloeus minutus	Little Gull
litnig1	Setopagis parvula	Little Nightjar
litowl1	Athene noctua	Little Owl
litrav1	Corvus mellori	Little Raven
litshe1	Puffinus baroli	Barolo Shearwater
litshe2	Puffinus boydi	Boyd's Shearwater
litspa1	Tachyspiza minulla	Little Sparrowhawk
litspi1	Arachnothera longirostra	Little Spiderhunter
litsti	Calidris minuta	Little Stint
litswi1	Apus affinis	Little Swift
litter1	Sternula albifrons	Little Tern
littho1	Phacellodomus sibilatrix	Little Thornbird
littin1	Crypturellus soui	Little Tinamou
litwea1	Ploceus luteolus	Little Weaver
litwoo4	Artamus minor	Little Woodswallow
livbul1	Pycnonotus sinensis	Light-vented Bulbul
lizbuz1	Kaupifalco monogrammicus	Lizard Buzzard
lobcur	Numenius americanus	Long-billed Curlew
lobdow	Limnodromus scolopaceus	Long-billed Dowitcher
lobgna5	Ramphocaenus melanurus	Long-billed Gnatwren
lobher	Phaethornis longirostris	Long-billed Hermit
lobpip1	Anthus similis	Long-billed Pipit
lobpip7	Anthus nicholsoni	Nicholson's Pipit
lobplo1	Thinornis placidus	Long-billed Plover
lobsta1	Heliomaster longirostris	Long-billed Starthroat
lobthr	Toxostoma longirostre	Long-billed Thrasher
lobthr1	Zoothera monticola	Long-billed Thrush
lobwoo1	Nasica longirostris	Long-billed Woodcreeper
lobwre1	Cantorchilus longirostris	Long-billed Wren
loceag1	Lophaetus occipitalis	Long-crested Eagle
loeowl	Asio otus	Long-eared Owl
logkin	Tyrannus caudifasciatus	Loggerhead Kingbird
logshr	Lanius ludovicianus	Loggerhead Shrike
lolbuz1	Buteo rufinus	Long-legged Buzzard
lolpip1	Anthus pallidiventris	Long-legged Pipit
lotbro1	Psarisomus dalhousiae	Long-tailed Broadbill
lotcor1	Microcarbo africanus	Reed Cormorant
lotduc	Clangula hyemalis	Long-tailed Duck
lotfin1	Poephila acuticauda	Long-tailed Finch
lotfis1	Lanius cabanisi	Long-tailed Fiscal
lothaw1	Urotriorchis macrourus	Long-tailed Hawk
lother1	Phaethornis superciliosus	Long-tailed Hermit
lotjae	Stercorarius longicaudus	Long-tailed Jaeger
lotkoe1	Urodynamis taitensis	Long-tailed Koel
lotlap1	Vanellus crassirostris	Long-toed Lapwing
lotmea1	Leistes loyca	Long-tailed Meadowlark
lotmin1	Pericrocotus ethologus	Long-tailed Minivet
lotnig1	Caprimulgus climacurus	Long-tailed Nightjar
lotpar2	Psittacula longicauda	Long-tailed Parakeet
lotros1	Carpodacus sibiricus	Long-tailed Rosefinch
lotshr1	Lanius schach	Long-tailed Shrike
lotsti	Calidris subminuta	Long-toed Stint
lotthr1	Zoothera dixoni	Long-tailed Thrush
lottit1	Aegithalos caudatus	Long-tailed Tit
lottit5	Aegithalos glaucogularis	Silver-throated Tit
lottyr1	Colonia colonus	Long-tailed Tyrant
louwat	Parkesia motacilla	Louisiana Waterthrush
lowant1	Myrmotherula longipennis	Long-winged Antwren
lowhar1	Circus buffoni	Long-winged Harrier
lrtdro1	Dicrurus remifer	Lesser Racket-tailed Drongo
lstlar2	Alaudala cheleensis	Asian Short-toed Lark
lstswi1	Panyptila cayennensis	Lesser Swallow-tailed Swift
ltgdov1	Uropelia campestris	Long-tailed Ground Dove
ltgsta1	Lamprotornis caudatus	Long-tailed Glossy Starling
ltrfin1	Donacospiza albifrons	Long-tailed Reed Finch
luchum	Calothorax lucifer	Lucifer Hummingbird
lucwar	Leiothlypis luciae	Lucy's Warbler
luebus1	Laniarius luehderi	Lühder's Bushshrike
lwfgoo	Anser erythropus	Lesser White-fronted Goose
lython1	Melichneutes robustus	Lyre-tailed Honeyguide
mabacc1	Prunella immaculata	Maroon-backed Accentor
mabara1	Pteroglossus pluricinctus	Many-banded Aracari
mabeat1	Merops superciliosus	Olive Bee-eater
mabpar	Pyrrhura frontalis	Maroon-bellied Parakeet
mabwea1	Ploceus albinucha	Maxwell's Black Weaver
macpen1	Eudyptes chrysolophus	Macaroni Penguin
macshr1	Lanius mackinnoni	Mackinnon's Shrike
mactan1	Ramphocelus nigrogularis	Masked Crimson Tanager
macwar	Geothlypis tolmiei	MacGillivray's Warbler
madbul1	Hypsipetes madagascariensis	Malagasy Bulbul
madkes1	Falco newtoni	Malagasy Kestrel
madpet	Pterodroma madeira	Zino's Petrel
magant1	Cercomacra melanaria	Mato Grosso Antbird
magcor1	Leucocarbo magellanicus	Magellanic Cormorant
magfri	Fregata magnificens	Magnificent Frigatebird
maggoo1	Anseranas semipalmata	Magpie Goose
maghum1	Eugenes fulgens	Rivoli's Hummingbird
maglar1	Grallina cyanoleuca	Magpie-lark
magman1	Spermestes fringilloides	Magpie Mannikin
magoys1	Haematopus leucopodus	Magellanic Oystercatcher
magpen1	Spheniscus magellanicus	Magellanic Penguin
magrif3	Ptiloris magnificus	Magnificent Riflebird
magrob	Copsychus saularis	Oriental Magpie-Robin
magshr1	Urolestes melanoleucus	Magpie Shrike
magsta1	Speculipastor bicolor	Magpie Starling
magsto1	Ciconia maguari	Maguari Stork
magtan2	Cissopis leverianus	Magpie Tanager
magtap1	Scytalopus magellanicus	Magellanic Tapaculo
magwar	Setophaga magnolia	Magnolia Warbler
malkin1	Corythornis cristatus	Malachite Kingfisher
mallar3	Anas platyrhynchos	Mallard
mallee1	Leipoa ocellata	Malleefowl
malplo1	Anarhynchus peronii	Malaysian Plover
malsun1	Nectarinia famosa	Malachite Sunbird
manbuw1	Horornis canturians	Manchurian Bush Warbler
mancuc	Coccyzus minor	Mangrove Cuckoo
manduc	Aix galericulata	Mandarin Duck
manduc1	Chenonetta jubata	Maned Duck
manher1	Gorsachius melanolophus	Malayan Night Heron
manrew1	Acrocephalus tangorum	Manchurian Reed Warbler
manshe	Puffinus puffinus	Manx Shearwater
manswa1	Tachycineta albilinea	Mangrove Swallow
manvir1	Vireo pallens	Mangrove Vireo
manwhi1	Pachycephala cinerea	Mangrove Whistler
mareag1	Polemaetus bellicosus	Martial Eagle
marfly1	Bradornis mariquensis	Marico Flycatcher
margod	Limosa fedoa	Marbled Godwit
margra1	Helopsaltes pryeri	Marsh Grassbird
marmur	Brachyramphus marmoratus	Marbled Murrelet
marori2	Oriolus traillii	Maroon Oriole
marowl2	Asio capensis	Marsh Owl
marsan	Tringa stagnatilis	Marsh Sandpiper
marsee1	Sporophila palustris	Marsh Seedeater
marsto1	Leptoptilos crumenifer	Marabou Stork
marsun2	Cinnyris mariquensis	Marico Sunbird
martch2	Bocagia minuta	Marsh Tchagra
martea1	Marmaronetta angustirostris	Marbled Duck
martit2	Poecile palustris	Marsh Tit
marwar1	Curruca sarda	Marmora's Warbler
marwar3	Acrocephalus palustris	Marsh Warbler
marwar4	Phylloscopus omeiensis	Martens's Warbler
marwre	Cistothorus palustris	Marsh Wren
masboo	Sula dactylatra	Masked Booby
masduc	Nomonyx dominicus	Masked Duck
masfin1	Poephila personata	Masked Finch
masgna1	Polioptila dumicola	Masked Gnatcatcher
maslap1	Vanellus miles	Masked Lapwing
maslau1	Pterorhinus perspicillatus	Masked Laughingthrush
masshr1	Lanius nubicus	Masked Shrike
mastan1	Stilpnia nigrocincta	Masked Tanager
mastit1	Tityra semifasciata	Masked Tityra
maswoo1	Artamus personatus	Masked Woodswallow
masyel5	Geothlypis velata	Southern Yellowthroat
matpar2	Pyrrhura melanura	Maroon-tailed Parakeet
mawqua1	Odontophorus gujanensis	Marbled Wood-Quail
mawtyr1	Fluvicola nengeta	Masked Water-Tyrant
mccfin1	Saltatricula multicolor	Many-colored Chaco Finch
mcclon	Rhynchophanes mccownii	Thick-billed Longspur
mckbun	Plectrophenax hyperboreus	McKay's Bunting
mcptit1	Anthoscopus musculus	Mouse-colored Penduline-Tit
mcrtyr1	Tachuris rubrigastra	Many-colored Rush Tyrant
meabun1	Emberiza cioides	Meadow Bunting
meapar	Amazona farinosa	Mealy Amazon
meapip1	Anthus pratensis	Meadow Pipit
medgul1	Ichthyaetus melanocephalus	Mediterranean Gull
medshe1	Puffinus yelkouan	Yelkouan Shearwater
megsta1	Lamprotornis mevesii	Meves's Starling
mekwag1	Motacilla samveasnae	Mekong Wagtail
melbla1	Dives dives	Melodious Blackbird
melthr	Garrulax canorus	Chinese Hwamei
melwar1	Hippolais polyglotta	Melodious Warbler
menwar1	Curruca mystacea	Menetries's Warbler
merlin	Falco columbarius	Merlin
metsta1	Aplonis metallica	Metallic Starling
mewgul	Larus canus	Common Gull
mewgul2	Larus brachyrhynchus	Short-billed Gull
mexchi	Poecile sclateri	Mexican Chickadee
mexduc	Anas diazi	Mexican Duck
mexjay4	Aphelocoma wollweberi	Mexican Jay
meypar1	Poicephalus meyeri	Meyer's Parrot
migwar	Helopsaltes ochotensis	Middendorff's Grasshopper Warbler
mikphe1	Syrmaticus mikado	Mikado Pheasant
mimhon1	Meliphaga analoga	Mimic Honeyeater
miowrw2	Calamonastes undosus	Miombo Wren-Warbler
miowrw3	Calamonastes stierlingi	Stierling's Wren-Warbler
miskit	Ictinia mississippiensis	Mississippi Kite
misrob1	Tychaedon barbata	Miombo Scrub-Robin
misthr1	Turdus viscivorus	Mistle Thrush
